element,key,ref,type,tagged_content,date_when,date_label,source_file
"persName","Lt Col Joshua K Sigfried","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper172","","Lt Col Joshua K Sigfried","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Jacob Bachenheimer","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper173","","Bachenheimer","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Jacob Bachenheimer","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper173","","Bachenheimer","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Gen Burnside","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Gen Burnside","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Ambrose Burnside","https://raw.githubusercontent.com/BucknellDSC/jmlinn/refs/heads/main/jmlinn_personography.xml#jmlper008","","Gen Burnside","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George Arnold","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
"persName","Arnold","","private","George","1862-06-21","June 21. Saturday 1862.","1862-06-21_0_1_0_0_0_0.xml"
